year_aot,month_aot,PM2.5_aot,station_aot,year_chang,month_chang,PM2.5_chang,station_chang
2016,12,53,Aotizhongxin,2016,12,71,Changping
2016,12,45,Aotizhongxin,2016,12,50,Changping
2016,12,26,Aotizhongxin,2016,12,53,Changping
2016,12,18,Aotizhongxin,2016,12,95,Changping
2016,12,31,Aotizhongxin,2016,12,65,Changping
2016,12,24,Aotizhongxin,2016,12,68,Changping
2016,12,21,Aotizhongxin,2016,12,111,Changping
2016,12,32,Aotizhongxin,2016,12,118,Changping
2016,12,43,Aotizhongxin,2016,12,138,Changping
2016,12,43,Aotizhongxin,2016,12,115,Changping
2016,12,46,Aotizhongxin,2016,12,95,Changping
2016,12,55,Aotizhongxin,2016,12,74,Changping
2016,12,65,Aotizhongxin,2016,12,65,Changping
2016,12,104,Aotizhongxin,2016,12,61,Changping
2016,12,153,Aotizhongxin,2016,12,82,Changping
2016,12,172,Aotizhongxin,2016,12,115,Changping
2016,12,175,Aotizhongxin,2016,12,92,Changping
2016,12,199,Aotizhongxin,2016,12,85,Changping
2016,12,212,Aotizhongxin,2016,12,80,Changping
2016,12,174,Aotizhongxin,2016,12,84,Changping
2016,12,145,Aotizhongxin,2016,12,87,Changping
2016,12,142,Aotizhongxin,2016,12,80,Changping
2016,12,159,Aotizhongxin,2016,12,66,Changping
2016,12,153,Aotizhongxin,2016,12,86,Changping
2016,12,95,Aotizhongxin,2016,12,68,Changping
2016,12,93,Aotizhongxin,2016,12,61,Changping
2016,12,89,Aotizhongxin,2016,12,99,Changping
2016,12,107,Aotizhongxin,2016,12,70,Changping
2016,12,88,Aotizhongxin,2016,12,88,Changping
2016,12,58,Aotizhongxin,2016,12,126,Changping
2016,12,70,Aotizhongxin,2016,12,229,Changping
2016,12,79,Aotizhongxin,2016,12,171,Changping
2016,12,116,Aotizhongxin,2016,12,142,Changping
2016,12,154,Aotizhongxin,2016,12,155,Changping
2016,12,180,Aotizhongxin,2016,12,159,Changping
2016,12,217,Aotizhongxin,2016,12,149,Changping
2016,12,254,Aotizhongxin,2016,12,158,Changping
2016,12,293,Aotizhongxin,2016,12,175,Changping
2016,12,355,Aotizhongxin,2016,12,207,Changping
2016,12,358,Aotizhongxin,2016,12,216,Changping
2016,12,384,Aotizhongxin,2016,12,188,Changping
2016,12,413,Aotizhongxin,2016,12,195,Changping
2016,12,450,Aotizhongxin,2016,12,269,Changping
2016,12,510,Aotizhongxin,2016,12,228,Changping
2016,12,518,Aotizhongxin,2016,12,170,Changping
2016,12,530,Aotizhongxin,2016,12,165,Changping
2016,12,518,Aotizhongxin,2016,12,219,Changping
2016,12,519,Aotizhongxin,2016,12,237,Changping
2016,12,510,Aotizhongxin,2016,12,190,Changping
2016,12,463,Aotizhongxin,2016,12,181,Changping
2016,12,448,Aotizhongxin,2016,12,183,Changping
2016,12,403,Aotizhongxin,2016,12,193,Changping
2016,12,351,Aotizhongxin,2016,12,185,Changping
2016,12,333,Aotizhongxin,2016,12,206,Changping
2016,12,337,Aotizhongxin,2016,12,239,Changping
2016,12,277,Aotizhongxin,2016,12,80,Changping
2016,12,256,Aotizhongxin,2016,12,63,Changping
2016,12,230,Aotizhongxin,2016,12,47,Changping
2016,12,160,Aotizhongxin,2016,12,52,Changping
2016,12,87,Aotizhongxin,2016,12,43,Changping
2016,12,63,Aotizhongxin,2016,12,41,Changping
2016,12,128,Aotizhongxin,2016,12,50,Changping
2016,12,106,Aotizhongxin,2016,12,138,Changping
2016,12,200,Aotizhongxin,2016,12,154,Changping
2016,12,230,Aotizhongxin,2016,12,164,Changping
2016,12,241,Aotizhongxin,2016,12,209,Changping
2016,12,269,Aotizhongxin,2016,12,133,Changping
2016,12,263,Aotizhongxin,2016,12,96,Changping
2016,12,160,Aotizhongxin,2016,12,154,Changping
2016,12,104,Aotizhongxin,2016,12,139,Changping
2016,12,86,Aotizhongxin,2016,12,156,Changping
2016,12,71,Aotizhongxin,2016,12,150,Changping
2016,12,71,Aotizhongxin,2016,12,144,Changping
2016,12,68,Aotizhongxin,2016,12,153,Changping
2016,12,69,Aotizhongxin,2016,12,126,Changping
2016,12,81,Aotizhongxin,2016,12,39,Changping
2016,12,69,Aotizhongxin,2016,12,29,Changping
2016,12,19,Aotizhongxin,2016,12,15,Changping
2016,12,9,Aotizhongxin,2016,12,4,Changping
2016,12,12,Aotizhongxin,2016,12,8,Changping
2016,12,3,Aotizhongxin,2016,12,3,Changping
2016,12,5,Aotizhongxin,2016,12,16,Changping
2016,12,4,Aotizhongxin,2016,12,11,Changping
2016,12,5,Aotizhongxin,2016,12,3,Changping
2016,12,4,Aotizhongxin,2016,12,9,Changping
2016,12,7,Aotizhongxin,2016,12,14,Changping
2016,12,16,Aotizhongxin,2016,12,16,Changping
2016,12,13,Aotizhongxin,2016,12,12,Changping
2016,12,15,Aotizhongxin,2016,12,26,Changping
2016,12,17,Aotizhongxin,2016,12,8,Changping
2016,12,18,Aotizhongxin,2016,12,13,Changping
2016,12,33,Aotizhongxin,2016,12,46,Changping
2016,12,34,Aotizhongxin,2016,12,52,Changping
2016,12,32,Aotizhongxin,2016,12,32,Changping
2016,12,33,Aotizhongxin,2016,12,57,Changping
2016,12,61,Aotizhongxin,2016,12,29,Changping
2016,12,69,Aotizhongxin,2016,12,30,Changping
2016,12,60,Aotizhongxin,2016,12,37,Changping
2016,12,71,Aotizhongxin,2016,12,74,Changping
2016,12,76,Aotizhongxin,2016,12,75,Changping
2016,12,77,Aotizhongxin,2016,12,65,Changping
2016,12,84,Aotizhongxin,2016,12,61,Changping
2016,12,72,Aotizhongxin,2016,12,59,Changping
2016,12,94,Aotizhongxin,2016,12,29,Changping
2016,12,115,Aotizhongxin,2016,12,58,Changping
2016,12,112,Aotizhongxin,2016,12,68,Changping
2016,12,118,Aotizhongxin,2016,12,68,Changping
2016,12,114,Aotizhongxin,2016,12,71,Changping
2016,12,139,Aotizhongxin,2016,12,83,Changping
2016,12,155,Aotizhongxin,2016,12,79,Changping
2016,12,158,Aotizhongxin,2016,12,148,Changping
2016,12,149,Aotizhongxin,2016,12,90,Changping
2016,12,163,Aotizhongxin,2016,12,80,Changping
2016,12,158,Aotizhongxin,2016,12,186,Changping
2016,12,152,Aotizhongxin,2016,12,97,Changping
2016,12,140,Aotizhongxin,2016,12,84,Changping
2016,12,142,Aotizhongxin,2016,12,121,Changping
2016,12,129,Aotizhongxin,2016,12,114,Changping
2016,12,114,Aotizhongxin,2016,12,83,Changping
2016,12,108,Aotizhongxin,2016,12,68,Changping
2016,12,83,Aotizhongxin,2016,12,36,Changping
2016,12,64,Aotizhongxin,2016,12,25,Changping
2016,12,77,Aotizhongxin,2016,12,17,Changping
2016,12,78,Aotizhongxin,2016,12,28,Changping
2016,12,137,Aotizhongxin,2016,12,58,Changping
2016,12,149,Aotizhongxin,2016,12,83,Changping
2016,12,105,Aotizhongxin,2016,12,12,Changping
2016,12,108,Aotizhongxin,2016,12,12,Changping
2016,12,117,Aotizhongxin,2016,12,13,Changping
2016,12,175,Aotizhongxin,2016,12,13,Changping
2016,12,225,Aotizhongxin,2016,12,83,Changping
2016,12,188,Aotizhongxin,2016,12,162,Changping
2016,12,174,Aotizhongxin,2016,12,181,Changping
2016,12,181,Aotizhongxin,2016,12,161,Changping
2016,12,177,Aotizhongxin,2016,12,127,Changping
2016,12,173,Aotizhongxin,2016,12,133,Changping
2016,12,198,Aotizhongxin,2016,12,159,Changping
2016,12,211,Aotizhongxin,2016,12,172,Changping
2016,12,220,Aotizhongxin,2016,12,184,Changping
2016,12,229,Aotizhongxin,2016,12,163,Changping
2016,12,227,Aotizhongxin,2016,12,170,Changping
2016,12,211,Aotizhongxin,2016,12,173,Changping
2016,12,197,Aotizhongxin,2016,12,176,Changping
2016,12,181,Aotizhongxin,2016,12,183,Changping
2016,12,179,Aotizhongxin,2016,12,206,Changping
2016,12,179,Aotizhongxin,2016,12,190,Changping
2016,12,187,Aotizhongxin,2016,12,169,Changping
2016,12,136,Aotizhongxin,2016,12,99,Changping
2016,12,15,Aotizhongxin,2016,12,11,Changping
2016,12,11,Aotizhongxin,2016,12,9,Changping
2016,12,6,Aotizhongxin,2016,12,10,Changping
2016,12,5,Aotizhongxin,2016,12,5,Changping
2016,12,6,Aotizhongxin,2016,12,12,Changping
2016,12,10,Aotizhongxin,2016,12,7,Changping
2016,12,15,Aotizhongxin,2016,12,13,Changping
2016,12,8,Aotizhongxin,2016,12,14,Changping
2016,12,19,Aotizhongxin,2016,12,9,Changping
2016,12,5,Aotizhongxin,2016,12,10,Changping
2016,12,5,Aotizhongxin,2016,12,12,Changping
2016,12,3,Aotizhongxin,2016,12,12,Changping
2016,12,9,Aotizhongxin,2016,12,9,Changping
2016,12,9,Aotizhongxin,2016,12,14,Changping
2016,12,12,Aotizhongxin,2016,12,14,Changping
2016,12,12,Aotizhongxin,2016,12,20,Changping
2016,12,22,Aotizhongxin,2016,12,11,Changping
2016,12,13,Aotizhongxin,2016,12,9,Changping
2016,12,9,Aotizhongxin,2016,12,15,Changping
2016,12,19,Aotizhongxin,2016,12,13,Changping
2016,12,35,Aotizhongxin,2016,12,17,Changping
2016,12,38,Aotizhongxin,2016,12,28,Changping
2016,12,45,Aotizhongxin,2016,12,44,Changping
2016,12,53,Aotizhongxin,2016,12,63,Changping
2016,12,54,Aotizhongxin,2016,12,37,Changping
2016,12,54,Aotizhongxin,2016,12,34,Changping
2016,12,56,Aotizhongxin,2016,12,32,Changping
2016,12,62,Aotizhongxin,2016,12,33,Changping
2016,12,71,Aotizhongxin,2016,12,35,Changping
2016,12,69,Aotizhongxin,2016,12,31,Changping
2016,12,73,Aotizhongxin,2016,12,34,Changping
2016,12,26,Aotizhongxin,2016,12,26,Changping
2016,12,19,Aotizhongxin,2016,12,36,Changping
2016,12,25,Aotizhongxin,2016,12,74,Changping
2016,12,17,Aotizhongxin,2016,12,86,Changping
2016,12,20,Aotizhongxin,2016,12,49,Changping
2016,12,19,Aotizhongxin,2016,12,46,Changping
2016,12,18,Aotizhongxin,2016,12,51,Changping
2016,12,31,Aotizhongxin,2016,12,71,Changping
2016,12,46,Aotizhongxin,2016,12,91,Changping
2016,12,44,Aotizhongxin,2016,12,81,Changping
2016,12,45,Aotizhongxin,2016,12,62,Changping
2016,12,41,Aotizhongxin,2016,12,61,Changping
2016,12,41,Aotizhongxin,2016,12,49,Changping
2016,12,46,Aotizhongxin,2016,12,42,Changping
2016,12,47,Aotizhongxin,2016,12,45,Changping
2016,12,52,Aotizhongxin,2016,12,76,Changping
2016,12,56,Aotizhongxin,2016,12,67,Changping
2016,12,59,Aotizhongxin,2016,12,73,Changping
2016,12,69,Aotizhongxin,2016,12,75,Changping
2016,12,71,Aotizhongxin,2016,12,47,Changping
2016,12,94,Aotizhongxin,2016,12,65,Changping
2016,12,106,Aotizhongxin,2016,12,149,Changping
2016,12,89,Aotizhongxin,2016,12,134,Changping
2016,12,145,Aotizhongxin,2016,12,67,Changping
2016,12,184,Aotizhongxin,2016,12,68,Changping
2016,12,186,Aotizhongxin,2016,12,62,Changping
2016,12,186,Aotizhongxin,2016,12,52,Changping
2016,12,156,Aotizhongxin,2016,12,53,Changping
2016,12,121,Aotizhongxin,2016,12,62,Changping
2016,12,132,Aotizhongxin,2016,12,104,Changping
2016,12,134,Aotizhongxin,2016,12,119,Changping
2016,12,157,Aotizhongxin,2016,12,107,Changping
2016,12,169,Aotizhongxin,2016,12,110,Changping
2016,12,191,Aotizhongxin,2016,12,129,Changping
2016,12,230,Aotizhongxin,2016,12,152,Changping
2016,12,215,Aotizhongxin,2016,12,161,Changping
2016,12,224,Aotizhongxin,2016,12,161,Changping
2016,12,228,Aotizhongxin,2016,12,175,Changping
2016,12,206,Aotizhongxin,2016,12,219,Changping
2016,12,197,Aotizhongxin,2016,12,228,Changping
2016,12,198,Aotizhongxin,2016,12,222,Changping
2016,12,217,Aotizhongxin,2016,12,215,Changping
2016,12,235,Aotizhongxin,2016,12,246,Changping
2016,12,243,Aotizhongxin,2016,12,218,Changping
2016,12,221,Aotizhongxin,2016,12,243,Changping
2016,12,217,Aotizhongxin,2016,12,235,Changping
2016,12,219,Aotizhongxin,2016,12,216,Changping
2016,12,214,Aotizhongxin,2016,12,206,Changping
2016,12,213,Aotizhongxin,2016,12,225,Changping
2016,12,213,Aotizhongxin,2016,12,215,Changping
2016,12,216,Aotizhongxin,2016,12,212,Changping
2016,12,218,Aotizhongxin,2016,12,223,Changping
2016,12,219,Aotizhongxin,2016,12,209,Changping
2016,12,228,Aotizhongxin,2016,12,203,Changping
2016,12,233,Aotizhongxin,2016,12,213,Changping
2016,12,244,Aotizhongxin,2016,12,231,Changping
2016,12,257,Aotizhongxin,2016,12,233,Changping
2016,12,226,Aotizhongxin,2016,12,249,Changping
2016,12,223,Aotizhongxin,2016,12,249,Changping
2016,12,194,Aotizhongxin,2016,12,238,Changping
2016,12,167,Aotizhongxin,2016,12,247,Changping
2016,12,182,Aotizhongxin,2016,12,257,Changping
2016,12,234,Aotizhongxin,2016,12,289,Changping
2016,12,221,Aotizhongxin,2016,12,297,Changping
2016,12,196,Aotizhongxin,2016,12,293,Changping
2016,12,184,Aotizhongxin,2016,12,290,Changping
2016,12,170,Aotizhongxin,2016,12,286,Changping
2016,12,175,Aotizhongxin,2016,12,226,Changping
2016,12,189,Aotizhongxin,2016,12,203,Changping
2016,12,183,Aotizhongxin,2016,12,201,Changping
2016,12,159,Aotizhongxin,2016,12,186,Changping
2016,12,209,Aotizhongxin,2016,12,203,Changping
2016,12,162,Aotizhongxin,2016,12,138,Changping
2016,12,33,Aotizhongxin,2016,12,125,Changping
2016,12,13,Aotizhongxin,2016,12,124,Changping
2016,12,9,Aotizhongxin,2016,12,176,Changping
2016,12,3,Aotizhongxin,2016,12,107,Changping
2016,12,8,Aotizhongxin,2016,12,55,Changping
2016,12,6,Aotizhongxin,2016,12,52,Changping
2016,12,10,Aotizhongxin,2016,12,37,Changping
2016,12,13,Aotizhongxin,2016,12,37,Changping
2016,12,22,Aotizhongxin,2016,12,32,Changping
2016,12,15,Aotizhongxin,2016,12,27,Changping
2016,12,12,Aotizhongxin,2016,12,25,Changping
2016,12,3,Aotizhongxin,2016,12,22,Changping
2016,12,3,Aotizhongxin,2016,12,28,Changping
2016,12,10,Aotizhongxin,2016,12,75,Changping
2016,12,12,Aotizhongxin,2016,12,57,Changping
2016,12,25,Aotizhongxin,2016,12,15,Changping
2016,12,32,Aotizhongxin,2016,12,8,Changping
2016,12,18,Aotizhongxin,2016,12,6,Changping
2016,12,19,Aotizhongxin,2016,12,10,Changping
2016,12,12,Aotizhongxin,2016,12,11,Changping
2016,12,9,Aotizhongxin,2016,12,3,Changping
2016,12,10,Aotizhongxin,2016,12,4,Changping
2016,12,7,Aotizhongxin,2016,12,13,Changping
2016,12,7,Aotizhongxin,2016,12,17,Changping
2016,12,12,Aotizhongxin,2016,12,17,Changping
2016,12,16,Aotizhongxin,2016,12,22,Changping
2016,12,16,Aotizhongxin,2016,12,19,Changping
2016,12,19,Aotizhongxin,2016,12,7,Changping
2016,12,14,Aotizhongxin,2016,12,7,Changping
2016,12,14,Aotizhongxin,2016,12,5,Changping
2016,12,22,Aotizhongxin,2016,12,10,Changping
2016,12,36,Aotizhongxin,2016,12,22,Changping
2016,12,51,Aotizhongxin,2016,12,47,Changping
2016,12,44,Aotizhongxin,2016,12,52,Changping
2016,12,47,Aotizhongxin,2016,12,48,Changping
2016,12,60,Aotizhongxin,2016,12,62,Changping
2016,12,67,Aotizhongxin,2016,12,48,Changping
2016,12,74,Aotizhongxin,2016,12,49,Changping
2016,12,73,Aotizhongxin,2016,12,50,Changping
2016,12,112,Aotizhongxin,2016,12,30,Changping
2016,12,67,Aotizhongxin,2016,12,52,Changping
2016,12,55,Aotizhongxin,2016,12,35,Changping
2016,12,44,Aotizhongxin,2016,12,8,Changping
2016,12,9,Aotizhongxin,2016,12,5,Changping
2016,12,10,Aotizhongxin,2016,12,10,Changping
2016,12,8,Aotizhongxin,2016,12,17,Changping
2016,12,9,Aotizhongxin,2016,12,13,Changping
2016,12,5,Aotizhongxin,2016,12,11,Changping
2016,12,5,Aotizhongxin,2016,12,13,Changping
2016,12,6,Aotizhongxin,2016,12,6,Changping
2016,12,6,Aotizhongxin,2016,12,14,Changping
2016,12,5,Aotizhongxin,2016,12,9,Changping
2016,12,7,Aotizhongxin,2016,12,10,Changping
2016,12,11,Aotizhongxin,2016,12,16,Changping
2016,12,22,Aotizhongxin,2016,12,25,Changping
2016,12,25,Aotizhongxin,2016,12,16,Changping
2016,12,28,Aotizhongxin,2016,12,7,Changping
2016,12,29,Aotizhongxin,2016,12,11,Changping
2016,12,26,Aotizhongxin,2016,12,17,Changping
2016,12,22,Aotizhongxin,2016,12,22,Changping
2016,12,28,Aotizhongxin,2016,12,49,Changping
2016,12,41,Aotizhongxin,2016,12,51,Changping
2016,12,51,Aotizhongxin,2016,12,36,Changping
2016,12,44,Aotizhongxin,2016,12,58,Changping
2016,12,34,Aotizhongxin,2016,12,54,Changping
2016,12,26,Aotizhongxin,2016,12,71,Changping
2016,12,15,Aotizhongxin,2016,12,39,Changping
2016,12,13,Aotizhongxin,2016,12,55,Changping
2016,12,16,Aotizhongxin,2016,12,41,Changping
2016,12,25,Aotizhongxin,2016,12,46,Changping
2016,12,31,Aotizhongxin,2016,12,54,Changping
2016,12,39,Aotizhongxin,2016,12,55,Changping
2016,12,49,Aotizhongxin,2016,12,74,Changping
2016,12,67,Aotizhongxin,2016,12,50,Changping
2016,12,130,Aotizhongxin,2016,12,55,Changping
2016,12,187,Aotizhongxin,2016,12,54,Changping
2016,12,186,Aotizhongxin,2016,12,50,Changping
2016,12,201,Aotizhongxin,2016,12,64,Changping
2016,12,222,Aotizhongxin,2016,12,94,Changping
2016,12,222,Aotizhongxin,2016,12,75,Changping
2016,12,165,Aotizhongxin,2016,12,66,Changping
2016,12,114,Aotizhongxin,2016,12,75,Changping
2016,12,135,Aotizhongxin,2016,12,70,Changping
2016,12,159,Aotizhongxin,2016,12,102,Changping
2016,12,190,Aotizhongxin,2016,12,88,Changping
2016,12,168,Aotizhongxin,2016,12,89,Changping
2016,12,166,Aotizhongxin,2016,12,66,Changping
2016,12,151,Aotizhongxin,2016,12,61,Changping
2016,12,140,Aotizhongxin,2016,12,90,Changping
2016,12,130,Aotizhongxin,2016,12,129,Changping
2016,12,94,Aotizhongxin,2016,12,91,Changping
2016,12,89,Aotizhongxin,2016,12,117,Changping
2016,12,96,Aotizhongxin,2016,12,121,Changping
2016,12,142,Aotizhongxin,2016,12,208,Changping
2016,12,194,Aotizhongxin,2016,12,172,Changping
2016,12,225,Aotizhongxin,2016,12,158,Changping
2016,12,261,Aotizhongxin,2016,12,163,Changping
2016,12,265,Aotizhongxin,2016,12,127,Changping
2016,12,261,Aotizhongxin,2016,12,112,Changping
2016,12,255,Aotizhongxin,2016,12,123,Changping
2016,12,268,Aotizhongxin,2016,12,142,Changping
2016,12,295,Aotizhongxin,2016,12,169,Changping
2016,12,333,Aotizhongxin,2016,12,156,Changping
2016,12,333,Aotizhongxin,2016,12,145,Changping
2016,12,352,Aotizhongxin,2016,12,132,Changping
2016,12,379,Aotizhongxin,2016,12,152,Changping
2016,12,347,Aotizhongxin,2016,12,168,Changping
2016,12,309,Aotizhongxin,2016,12,174,Changping
2016,12,240,Aotizhongxin,2016,12,172,Changping
2016,12,174,Aotizhongxin,2016,12,187,Changping
2016,12,201,Aotizhongxin,2016,12,188,Changping
2016,12,249,Aotizhongxin,2016,12,198,Changping
2016,12,238,Aotizhongxin,2016,12,227,Changping
2016,12,201,Aotizhongxin,2016,12,242,Changping
2016,12,191,Aotizhongxin,2016,12,242,Changping
2016,12,182,Aotizhongxin,2016,12,228,Changping
2016,12,187,Aotizhongxin,2016,12,229,Changping
2016,12,220,Aotizhongxin,2016,12,242,Changping
2016,12,228,Aotizhongxin,2016,12,235,Changping
2016,12,206,Aotizhongxin,2016,12,237,Changping
2016,12,204,Aotizhongxin,2016,12,235,Changping
2016,12,201,Aotizhongxin,2016,12,234,Changping
2016,12,203,Aotizhongxin,2016,12,212,Changping
2016,12,195,Aotizhongxin,2016,12,233,Changping
2016,12,223,Aotizhongxin,2016,12,250,Changping
2016,12,241,Aotizhongxin,2016,12,243,Changping
2016,12,241,Aotizhongxin,2016,12,189,Changping
2016,12,234,Aotizhongxin,2016,12,174,Changping
2016,12,245,Aotizhongxin,2016,12,152,Changping
2016,12,314,Aotizhongxin,2016,12,160,Changping
2016,12,259,Aotizhongxin,2016,12,139,Changping
2016,12,236,Aotizhongxin,2016,12,132,Changping
2016,12,251,Aotizhongxin,2016,12,128,Changping
2016,12,274,Aotizhongxin,2016,12,118,Changping
2016,12,284,Aotizhongxin,2016,12,133,Changping
2016,12,287,Aotizhongxin,2016,12,157,Changping
2016,12,289,Aotizhongxin,2016,12,156,Changping
2016,12,279,Aotizhongxin,2016,12,156,Changping
2016,12,246,Aotizhongxin,2016,12,187,Changping
2016,12,227,Aotizhongxin,2016,12,166,Changping
2016,12,191,Aotizhongxin,2016,12,183,Changping
2016,12,156,Aotizhongxin,2016,12,176,Changping
2016,12,162,Aotizhongxin,2016,12,177,Changping
2016,12,176,Aotizhongxin,2016,12,204,Changping
2016,12,184,Aotizhongxin,2016,12,210,Changping
2016,12,171,Aotizhongxin,2016,12,201,Changping
2016,12,181,Aotizhongxin,2016,12,205,Changping
2016,12,214,Aotizhongxin,2016,12,193,Changping
2016,12,209,Aotizhongxin,2016,12,175,Changping
2016,12,218,Aotizhongxin,2016,12,229,Changping
2016,12,237,Aotizhongxin,2016,12,216,Changping
2016,12,260,Aotizhongxin,2016,12,195,Changping
2016,12,263,Aotizhongxin,2016,12,158,Changping
2016,12,254,Aotizhongxin,2016,12,168,Changping
2016,12,247,Aotizhongxin,2016,12,202,Changping
2016,12,365,Aotizhongxin,2016,12,211,Changping
2016,12,419,Aotizhongxin,2016,12,314,Changping
2016,12,440,Aotizhongxin,2016,12,362,Changping
2016,12,395,Aotizhongxin,2016,12,390,Changping
2016,12,352,Aotizhongxin,2016,12,374,Changping
2016,12,332,Aotizhongxin,2016,12,364,Changping
2016,12,289,Aotizhongxin,2016,12,440,Changping
2016,12,269,Aotizhongxin,2016,12,452,Changping
2016,12,258,Aotizhongxin,2016,12,507,Changping
2016,12,234,Aotizhongxin,2016,12,489,Changping
2016,12,192,Aotizhongxin,2016,12,552,Changping
2016,12,248,Aotizhongxin,2016,12,557,Changping
2016,12,321,Aotizhongxin,2016,12,422,Changping
2016,12,313,Aotizhongxin,2016,12,346,Changping
2016,12,346,Aotizhongxin,2016,12,366,Changping
2016,12,360,Aotizhongxin,2016,12,322,Changping
2016,12,403,Aotizhongxin,2016,12,302,Changping
2016,12,386,Aotizhongxin,2016,12,326,Changping
2016,12,380,Aotizhongxin,2016,12,352,Changping
2016,12,373,Aotizhongxin,2016,12,385,Changping
2016,12,374,Aotizhongxin,2016,12,384,Changping
2016,12,371,Aotizhongxin,2016,12,389,Changping
2016,12,397,Aotizhongxin,2016,12,402,Changping
2016,12,400,Aotizhongxin,2016,12,384,Changping
2016,12,386,Aotizhongxin,2016,12,364,Changping
2016,12,369,Aotizhongxin,2016,12,357,Changping
2016,12,337,Aotizhongxin,2016,12,346,Changping
2016,12,332,Aotizhongxin,2016,12,335,Changping
2016,12,353,Aotizhongxin,2016,12,336,Changping
2016,12,343,Aotizhongxin,2016,12,323,Changping
2016,12,351,Aotizhongxin,2016,12,338,Changping
2016,12,355,Aotizhongxin,2016,12,392,Changping
2016,12,364,Aotizhongxin,2016,12,392,Changping
2016,12,365,Aotizhongxin,2016,12,398,Changping
2016,12,359,Aotizhongxin,2016,12,517,Changping
2016,12,343,Aotizhongxin,2016,12,576,Changping
2016,12,368,Aotizhongxin,2016,12,596,Changping
2016,12,348,Aotizhongxin,2016,12,492,Changping
2016,12,318,Aotizhongxin,2016,12,388,Changping
2016,12,359,Aotizhongxin,2016,12,405,Changping
2016,12,375,Aotizhongxin,2016,12,415,Changping
2016,12,387,Aotizhongxin,2016,12,423,Changping
2016,12,405,Aotizhongxin,2016,12,432,Changping
2016,12,426,Aotizhongxin,2016,12,437,Changping
2016,12,427,Aotizhongxin,2016,12,439,Changping
2016,12,433,Aotizhongxin,2016,12,436,Changping
2016,12,399,Aotizhongxin,2016,12,421,Changping
2016,12,398,Aotizhongxin,2016,12,429,Changping
2016,12,430,Aotizhongxin,2016,12,278,Changping
2016,12,412,Aotizhongxin,2016,12,18,Changping
2016,12,149,Aotizhongxin,2016,12,14,Changping
2016,12,25,Aotizhongxin,2016,12,12,Changping
2016,12,11,Aotizhongxin,2016,12,13,Changping
2016,12,11,Aotizhongxin,2016,12,12,Changping
2016,12,15,Aotizhongxin,2016,12,21,Changping
2016,12,15,Aotizhongxin,2016,12,12,Changping
2016,12,15,Aotizhongxin,2016,12,19,Changping
2016,12,13,Aotizhongxin,2016,12,18,Changping
2016,12,8,Aotizhongxin,2016,12,15,Changping
2016,12,14,Aotizhongxin,2016,12,17,Changping
2016,12,15,Aotizhongxin,2016,12,18,Changping
2016,12,14,Aotizhongxin,2016,12,12,Changping
2016,12,10,Aotizhongxin,2016,12,8,Changping
2016,12,9,Aotizhongxin,2016,12,7,Changping
2016,12,17,Aotizhongxin,2016,12,13,Changping
2016,12,11,Aotizhongxin,2016,12,14,Changping
2016,12,6,Aotizhongxin,2016,12,18,Changping
2016,12,10,Aotizhongxin,2016,12,17,Changping
2016,12,13,Aotizhongxin,2016,12,19,Changping
2016,12,20,Aotizhongxin,2016,12,13,Changping
2016,12,18,Aotizhongxin,2016,12,21,Changping
2016,12,18,Aotizhongxin,2016,12,17,Changping
2016,12,18,Aotizhongxin,2016,12,9,Changping
2016,12,17,Aotizhongxin,2016,12,10,Changping
2016,12,17,Aotizhongxin,2016,12,11,Changping
2016,12,16,Aotizhongxin,2016,12,12,Changping
2016,12,19,Aotizhongxin,2016,12,16,Changping
2016,12,18,Aotizhongxin,2016,12,33,Changping
2016,12,20,Aotizhongxin,2016,12,30,Changping
2016,12,13,Aotizhongxin,2016,12,21,Changping
2016,12,18,Aotizhongxin,2016,12,22,Changping
2016,12,19,Aotizhongxin,2016,12,14,Changping
2016,12,21,Aotizhongxin,2016,12,21,Changping
2016,12,24,Aotizhongxin,2016,12,20,Changping
2016,12,37,Aotizhongxin,2016,12,27,Changping
2016,12,52,Aotizhongxin,2016,12,58,Changping
2016,12,73,Aotizhongxin,2016,12,60,Changping
2016,12,81,Aotizhongxin,2016,12,56,Changping
2016,12,78,Aotizhongxin,2016,12,49,Changping
2016,12,79,Aotizhongxin,2016,12,43,Changping
2016,12,69,Aotizhongxin,2016,12,66,Changping
2016,12,71,Aotizhongxin,2016,12,72,Changping
2016,12,76,Aotizhongxin,2016,12,83,Changping
2016,12,72,Aotizhongxin,2016,12,90,Changping
2016,12,139,Aotizhongxin,2016,12,80,Changping
2016,12,161,Aotizhongxin,2016,12,73,Changping
2016,12,144,Aotizhongxin,2016,12,77,Changping
2016,12,132,Aotizhongxin,2016,12,69,Changping
2016,12,119,Aotizhongxin,2016,12,78,Changping
2016,12,92,Aotizhongxin,2016,12,80,Changping
2016,12,73,Aotizhongxin,2016,12,85,Changping
2016,12,82,Aotizhongxin,2016,12,92,Changping
2016,12,116,Aotizhongxin,2016,12,89,Changping
2016,12,152,Aotizhongxin,2016,12,100,Changping
2016,12,166,Aotizhongxin,2016,12,122,Changping
2016,12,172,Aotizhongxin,2016,12,123,Changping
2016,12,153,Aotizhongxin,2016,12,131,Changping
2016,12,145,Aotizhongxin,2016,12,166,Changping
2016,12,140,Aotizhongxin,2016,12,198,Changping
